round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,8.687049262625067,0.9565647536868747,50.56,0.934220251293422,1.0,58.409240065457425,5.82015808492396,0.06577974870657799,0.9807254941855112,0.9996286313914855,0.1151138861733378
100,17.785659303085936,0.9110717034845703,51.26,0.9316612141039622,1.0,56.28075012014409,2.8820972631082635,0.06833878589603781,0.9622936467202501,0.9985802494797307,0.056225073412178375
150,26.830389329232474,0.8658480533538376,51.42666666666667,0.9310802655401328,1.0,55.41509657441306,1.9167320323091939,0.06891973445986721,0.9425192979253548,0.9967068495605115,0.037271169930824355
200,36.099823493891904,0.8195008825305404,51.59,0.931647855530474,1.0,60.22496116569177,1.4290928599340393,0.06835214446952598,0.9211238571297325,0.9938170211543832,0.027700966465090893
250,45.18175665315914,0.7740912167342043,51.588,0.9327402907355175,1.0,56.781245688829145,1.1417882752106967,0.06725970926448255,0.8999819234900734,0.9900954655271024,0.022132826921196728
300,54.767368324490405,0.726163158377548,51.60333333333333,0.9329837883444826,1.0,61.09883999570186,0.9422277336312651,0.06701621165551741,0.8719309585647776,0.9838629946142602,0.018259047870898493
350,64.38329319593007,0.6780835340203497,51.68571428571428,0.9344490934449093,1.0,56.03593598932488,0.8027814627068742,0.06555090655509066,0.8421836799962112,0.9756992435582794,0.015531979654361858
400,74.81383904251359,0.625930804787432,51.8075,0.9356601047498645,1.0,56.86057079873963,0.6924855168916001,0.0643398952501355,0.8047646233312746,0.9632826957597118,0.01336651096639676
450,85.96606000572386,0.5701696999713807,51.77111111111111,0.9365628140703518,1.0,56.89019638631868,0.6022273337601379,0.0634371859296482,0.7594080904395536,0.9452828085158923,0.011632497754735033
500,98.56432385190654,0.5071783807404673,51.934,0.9370985203897509,1.0,59.34155335088327,0.5269046443014324,0.06290147961024906,0.6974768099931312,0.9161533852117844,0.010145658803508923
550,112.93183239029013,0.4353408380485494,52.01090909090909,0.9381169448725937,1.0,58.99943550165288,0.4605513608524516,0.06188305512740633,0.6051355369222248,0.8651133110409674,0.008854899268295056
600,130.18864202714383,0.3490567898642809,52.05166666666667,0.9382623325121673,1.0,57.67708413747797,0.39981726405759804,0.061737667487832715,0.46371999200064806,0.776640971380294,0.007681161616168513
650,147.48052211753406,0.2625973894123297,51.78153846153846,0.9382282432959804,1.0,56.24390104703153,0.3511076426775283,0.061771756704019576,0.640726933116041,0.8856790803697917,0.006780556412751601
700,154.78397079929437,0.22608014600352813,50.51571428571429,0.9379078032995597,1.0,52.92286467294516,0.3263626977965123,0.062092196700440305,0.6646129947892072,0.898888974182677,0.006460617303174644
750,162.21089389660924,0.1889455305169538,49.458666666666666,0.9383047074595907,1.0,55.77285416163552,0.3049034838448697,0.061695292540409286,0.6837697256022985,0.9090895979806966,0.006164814063828444
800,170.27635061709793,0.14861824691451028,48.5725,0.9389619176493331,1.0,53.441052798167945,0.28525687697656527,0.06103808235066688,0.730702894569677,0.9323827359471696,0.005872806155264095
850,177.07679295367572,0.1146160352316214,47.64941176470588,0.9383499756736093,1.0,53.884325271845746,0.2690889696492935,0.06165002432639066,0.7985906405958888,0.9610156966697267,0.005647267399187682
900,183.84896858583244,0.08075515707083782,46.861111111111114,0.939121334253713,1.0,54.38072386543066,0.25488917055976495,0.060878665746286975,0.8421550796995987,0.9756906490723102,0.005439247267428298
950,189.54189015929973,0.05229054920350136,45.886315789473684,0.9394625115838021,0.915,31.008885052973287,0.24209063099934644,0.06053748841619788,0.8785274555406348,0.9854589820820322,0.004827428908886536
1000,190.0206423997073,0.04989678800146355,43.938,0.9397899600025666,0.865,30.17292281997659,0.23122751004902234,0.06021003999743335,0.9541632233356694,0.997903394893518,0.004552137015622112
1050,190.07453538982202,0.049627323050889884,41.9,0.9398030461623907,0.6775,15.835902880254194,0.2204398391087354,0.06019695383760926,0.928218798721934,0.9948738717284348,0.003564391193225972
1100,190.07682698982202,0.04961586505088988,39.99545454545454,0.9397428229665071,0.6675,19.77280929653336,0.21041730956291776,0.06025717703349287,0.9246053468556743,0.9943477755205085,0.0035117379144578333
1150,190.07820058982202,0.04960899705088988,38.256521739130434,0.9397227502830169,0.6675,16.124271699321113,0.20126727641790887,0.06027724971698312,0.9272996671705631,0.9947424495397923,0.003511712536885948
1200,190.07956058982202,0.04960219705088988,36.6625,0.9397227502830169,0.6675,23.13772032214877,0.19287975985547984,0.06027724971698312,0.9268444121166106,0.9946767486189869,0.0035116874109385006
1250,190.08085258982203,0.049595737050889876,35.196,0.9397026784570037,0.6675,16.520821781565157,0.18516331087776583,0.060297321542996274,0.932729389884181,0.9954950514160793,0.0035116635416214542
1300,190.081872589822,0.049590637050889876,33.84230769230769,0.9397026784570037,0.6675,17.146172293059397,0.1780406896839451,0.060297321542996274,0.9323132066604298,0.9954393924400298,0.0035116446976529918
1350,190.08282458982202,0.049585877050889876,32.58888888888889,0.9396826074884128,0.6675,9.23069854832157,0.1714457314026775,0.06031739251158719,0.9637324736151349,0.9986863943593889,0.0035116271101315547
1400,190.083504589822,0.04958247705088988,31.425,0.9396826074884128,0.6675,10.935967376988753,0.16532207814566277,0.06031739251158719,0.9635146927336795,0.9986705920318524,0.0035116145477241015
1450,190.08418458982203,0.049579077050889875,30.341379310344827,0.9396826074884128,0.6675,18.72386163279885,0.1596207458070104,0.06031739251158719,0.9632942805708287,0.9986545029625837,0.003511601985406528
1500,190.08486458982202,0.04957567705088988,29.33,0.9396826074884128,0.6675,8.170132497359553,0.1542995022948842,0.06031739251158719,0.9630711891490751,0.9986381201751399,0.0035115894231788347
1550,190.08554458982204,0.049572277050889874,28.383870967741935,0.9396826074884128,0.6675,7.881488744689388,0.1493215648196203,0.06031739251158719,0.9628453693173806,0.9986214364797081,0.0035115768610410195
1600,190.08622458982202,0.04956887705088988,27.496875,0.9396826074884128,0.6675,19.52552193448043,0.1446547484402628,0.06031739251158719,0.9626167707150755,0.9986044444652292,0.0035115642989930825
1650,190.086904589822,0.04956547705088988,26.663636363636364,0.9396826074884128,0.6675,18.978499274196793,0.14027076942082015,0.06031739251158719,0.9623853417344148,0.9985871364911828,0.003511551737035022
1700,190.08758458982203,0.04956207705088987,25.879411764705882,0.9396826074884128,0.6675,8.148772558593691,0.13614467152365278,0.06031739251158719,0.9621510294817377,0.9985695046790113,0.003511539175166837
1750,190.08826458982202,0.04955867705088988,25.14,0.9396826074884128,0.6675,12.75770647246876,0.13225435065256566,0.06031739251158719,0.9619137797371639,0.9985515409031703,0.003511526613388527
1800,190.08894458982203,0.04955527705088987,24.441666666666666,0.9396826074884128,0.6675,7.378806164765718,0.128580158722052,0.06031739251158719,0.9616735369127658,0.9985332367817826,0.0035115140517000907
1850,190.08962458982202,0.04955187705088988,23.78108108108108,0.9396826074884128,0.6675,7.425220758863132,0.12510457176395723,0.06031739251158719,0.9614302440091478,0.998514583666879,0.0035115014901015273
1900,190.09030458982204,0.04954847705088987,23.155263157894737,0.9396826074884128,0.6675,16.336084561529614,0.12181191043835349,0.06031739251158719,0.9611838425703596,0.9984955726341996,0.0035114889285928355
1950,190.09098458982203,0.049545077050889876,22.56153846153846,0.9396826074884128,0.6675,15.32109483414273,0.11868810354274142,0.06031739251158719,0.9609342726370727,0.998476194472542,0.0035114763671740155
2000,190.09166458982202,0.049541677050889875,21.9975,0.9396826074884128,0.6675,13.141922880821888,0.11572048699487163,0.06031739251158719,0.9606814726979364,0.9984564396726203,0.003511463805845065
2050,190.09234458982203,0.04953827705088987,21.460975609756098,0.9396826074884128,0.6675,21.70215131036905,0.11289763223271415,0.06031739251158719,0.9604253796390346,0.9984362984154241,0.003511451244605983
2100,190.09282058982203,0.04953589705088987,20.95,0.9396625373771892,0.645,3.321072663475869,0.11020931740081565,0.06033746262281081,1.0,1.0,0.003393079223080005
2150,190.09316058982202,0.04953419705088988,20.462790697674418,0.9396625373771892,0.645,1.8561934608948083,0.10764611748356631,0.06033746262281081,1.0,1.0,0.0033930731542296984
2200,190.093500589822,0.04953249705088988,19.99772727272727,0.9396625373771892,0.645,8.193492157083785,0.10519942665413774,0.06033746262281081,1.0,1.0,0.003393067085401102
2250,190.09384058982204,0.04953079705088987,19.553333333333335,0.9396625373771892,0.645,15.490484713942367,0.10286147764000858,0.06033746262281081,1.0,1.0,0.003393061016594214
2300,190.09418058982203,0.04952909705088987,19.128260869565217,0.9396625373771892,0.645,5.78013917778254,0.10062517858365927,0.06033746262281081,1.0,1.0,0.0033930549478090356
2350,190.09452058982203,0.049527397050889876,18.72127659574468,0.9396625373771892,0.645,15.206779203032404,0.09848404118991239,0.06033746262281081,1.0,1.0,0.003393048879045567
2400,190.09486058982202,0.04952569705088987,18.33125,0.9396625373771892,0.645,1.4477167629205439,0.09643211785485528,0.06033746262281081,1.0,1.0,0.0033930428103038065
2450,190.095200589822,0.04952399705088987,17.957142857142856,0.9396625373771892,0.645,14.473825227815537,0.09446394649326201,0.06033746262281081,1.0,1.0,0.0033930367415837552
2500,190.09554058982204,0.04952229705088987,17.598,0.9396625373771892,0.645,16.444685601078785,0.09257450198672477,0.06033746262281081,1.0,1.0,0.003393030672885412
2550,190.09588058982203,0.049520597050889875,17.25294117647059,0.9396625373771892,0.645,18.793052744533643,0.09075915334376969,0.06033746262281081,1.0,1.0,0.003393024604208778
2600,190.09622058982202,0.04951889705088987,16.921153846153846,0.9396625373771892,0.645,10.096819194844612,0.08901362580303622,0.06033746262281081,1.0,1.0,0.0033930185355538524
2650,190.09656058982202,0.04951719705088987,16.60188679245283,0.9396625373771892,0.645,20.95918757924461,0.08733396722666277,0.06033746262281081,1.0,1.0,0.0033930124669206353
2678,190.09675098982203,0.049516245050889876,16.428304705003733,0.939642468123278,0.0,,0.08642075479703133,0.06035753187672199,1.0,0.0,0.0
