round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,79.06387512705697,0.6046806243647151,41.24,0.8969117007394519,0.7625,298.3222905674667,0.5216035760165642,0.10308829926054808,0.7344110664218442,0.9341102176719897,0.009644101035708782
100,115.6882798556497,0.4215586007217515,35.9,0.9088607594936708,0.6225,251.32217205254847,0.3103166547622136,0.09113924050632916,0.6907026615598518,0.9126878587663806,0.005380838930069025
150,139.54394908062025,0.3022802545968987,31.68,0.9103448275862069,0.5125,288.20734590213146,0.2270252505301908,0.08965517241379306,0.6512678235838054,0.8915722194282069,0.0036726780586086734
200,152.54868198209013,0.2372565900895493,28.42,0.9104597148806663,0.4275,217.37141960959343,0.1863011835352116,0.08954028511933365,0.641767202999906,0.8862649641140032,0.0028023840943456352
250,164.13233519915713,0.1793383240042143,25.8,0.9125636672325976,0.375,221.915012783615,0.15719023292207746,0.08743633276740237,0.6162581699535694,0.8716436766541191,0.0022847417575883352
300,172.01292628901274,0.13993536855493624,23.53,0.914378238341969,0.3025,169.38078479786986,0.1367920452702802,0.08562176165803104,0.5629288076972876,0.8396085486360525,0.0017585887672868575
350,175.67571844567965,0.12162140777160171,21.577142857142857,0.916504854368932,0.2575,198.708195720878,0.12282370636107393,0.08349514563106797,0.5935311272493423,0.8582092842943239,0.0014657688739131076
400,179.11103792876548,0.10444481035617262,20.0175,0.9182339449541285,0.24,170.63379389122457,0.11176028139572944,0.08176605504587153,0.5102247296401504,0.8065297842050697,0.001339950919694021
450,181.75770552447784,0.09121147237761074,18.64,0.9198377015023577,0.175,163.64856774458082,0.10255411150912497,0.08016229849764234,0.6367192529102563,0.8834133740609258,0.0009628202529021925
500,183.64184479276798,0.08179077603616011,17.39,0.9201058201058201,0.175,165.7603805260284,0.09469519335107898,0.0798941798941799,0.5322558375490636,0.8204895260110612,0.0009529418537342622
550,185.15719025394347,0.07421404873028267,16.35272727272727,0.920384772820303,0.1525,159.23374036941328,0.08831807854882369,0.07961522717969705,0.5239064989691812,0.8152184845009606,0.0008236245094821645
600,186.41896736952867,0.06790516315235662,15.393333333333333,0.9210211408057439,0.1325,147.14049667578377,0.08257385796381934,0.07897885919425607,0.6196187994209491,0.8735990742174815,0.0007107645851151622
