round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.9995930285835523,26,26
2,200,0.998892412884286,67,60
3,200,0.9981715310728909,108,100
4,200,0.9975164305734995,152,139
5,200,0.996647989314263,222,206
6,200,0.9957104024348564,287,266
7,200,0.9949137701867399,335,305
8,200,0.9940424184190352,391,351
9,200,0.9934601549826445,437,397
10,200,0.9926504045877991,489,448
11,200,0.9917251827219888,548,496
12,200,0.9908201488166122,606,551
13,200,0.9898595033409692,665,599
14,200,0.9888302579285922,716,647
15,200,0.98797363465231,773,697
16,200,0.9870147901548036,838,759
17,200,0.9863334841583453,880,801
18,200,0.9854685925515372,937,848
19,200,0.9846670505949388,992,903
20,200,0.9838589709335511,1046,945
21,200,0.9829976791649652,1103,1002
22,200,0.9822937850074925,1157,1055
23,200,0.981555984678594,1208,1106
24,200,0.9806592534857727,1261,1159
25,200,0.9797161544612719,1322,1220
26,200,0.9788142215327256,1380,1275
27,200,0.9781346400212085,1430,1325
28,200,0.9771313024097323,1498,1393
29,200,0.9762367823296816,1556,1447
30,200,0.9752929008803994,1608,1499
31,200,0.9745078464696416,1661,1547
32,200,0.9736714087973294,1716,1589
33,200,0.9729304498439515,1764,1629
34,200,0.972118604712763,1822,1687
35,200,0.971194736686,1882,1742
36,200,0.9704600614569919,1938,1798
37,200,0.9695056813524933,2001,1851
38,200,0.9686846394397199,2046,1892
39,200,0.9678988726449899,2102,1944
40,200,0.9668413661594758,2164,2002
41,200,0.9658464156665149,2225,2063
42,200,0.9649264022237566,2283,2121
43,200,0.9642366915213145,2329,2167
44,200,0.9635061234995788,2375,2211
45,200,0.9627257252722643,2427,2263
46,200,0.9617702025926951,2498,2329
47,200,0.9607787519533804,2563,2386
48,200,0.959869233919372,2626,2444
49,200,0.9591539362953899,2676,2494
50,200,0.9583375645253774,2727,2536
51,200,0.957448855668241,2789,2592
52,200,0.9567159704989262,2846,2649
53,200,0.9558831951624243,2903,2701
54,200,0.9549955783867042,2964,2762
55,200,0.9542285760764153,3012,2808
56,200,0.9534047348034176,3070,2856
57,200,0.9526235295403609,3125,2905
58,200,0.951909849352613,3175,2955
59,200,0.9509307526397413,3236,3014
60,200,0.9501679387354262,3287,3060
61,200,0.9493973654149156,3335,3108
62,200,0.9482538103538147,3401,3164
63,200,0.9474074243662111,3459,3216
64,200,0.9465156431517288,3513,3266
65,200,0.9457961781534207,3567,3317
66,200,0.9448751547609766,3623,3367
67,200,0.9436823697588909,3686,3430
68,200,0.9428092419531842,3741,3483
69,200,0.9421120511604929,3784,3522
70,200,0.941135767682974,3846,3584
71,200,0.9403450454712333,3901,3632
72,200,0.9396496970734628,3955,3685
73,200,0.938960803683579,4000,3730
74,200,0.9379932602331081,4062,3780
75,200,0.9370984115835373,4123,3837
76,200,0.9360715003728629,4188,3902
77,200,0.9353212883500797,4233,3941
78,200,0.9345084364783733,4284,3992
79,200,0.9338075611043624,4336,4041
80,200,0.9329805557871407,4389,4088
81,200,0.9316598690962812,4469,4168
82,200,0.9308506612789225,4526,4218
83,200,0.9300350924238151,4582,4274
84,200,0.9292275612043699,4635,4322
85,200,0.9285226034384334,4690,4371
86,200,0.9275900500692018,4741,4422
87,200,0.9265515760900732,4810,4481
88,200,0.9257220659315908,4862,4533
89,200,0.9250554210175613,4907,4574
90,200,0.9241495330142357,4968,4632
91,200,0.9232965928150186,5028,4680
92,200,0.9224326723313213,5084,4730
93,200,0.9217786241231022,5128,4764
94,200,0.9207971571283773,5193,4820
95,200,0.920000941961324,5244,4871
96,200,0.9192821793708561,5289,4916
97,200,0.9184601446209993,5342,4961
98,200,0.9175206461953951,5403,5016
99,200,0.9167727489306469,5456,5059
100,200,0.9157800324070297,5509,5111
101,200,0.9147733280093573,5572,5174
102,200,0.9139765395684823,5624,5221
103,200,0.9131968058552453,5678,5274
104,200,0.9124129400970565,5727,5318
105,200,0.9116642584877691,5782,5373
106,200,0.9107713197473015,5837,5425
107,200,0.9099728662972325,5894,5477
108,200,0.9092742993057269,5939,5516
109,200,0.9082720182912731,6004,5581
110,200,0.9075008470211184,6053,5629
111,200,0.9067952059811071,6098,5659
112,200,0.9059298414527075,6155,5715
113,200,0.9049340350710091,6212,5771
114,200,0.9042186741554638,6265,5824
115,200,0.9034002373398705,6318,5877
116,200,0.9024995574610257,6373,5932
117,200,0.9018314200098427,6418,5975
118,200,0.9008489328726965,6484,6039
119,200,0.9000164637662381,6543,6090
120,200,0.8991239570564405,6602,6147
121,200,0.8980980294876356,6667,6207
122,200,0.8974726107415395,6709,6249
123,200,0.8966622925214613,6768,6305
124,200,0.8957561322324977,6821,6354
125,200,0.8949193483364408,6880,6408
126,200,0.8939652993657399,6942,6465
127,200,0.8931406797778826,6994,6515
128,200,0.8921690455398368,7052,6572
129,200,0.8914677690232378,7097,6617
130,200,0.8906320519334215,7160,6680
131,200,0.8899012955150823,7209,6727
132,200,0.8891177328646955,7260,6769
133,200,0.8882242664126341,7324,6826
134,200,0.8873543170719804,7384,6886
135,200,0.8866002541526171,7426,6928
136,200,0.8858035927651021,7479,6981
137,200,0.8850147068708282,7532,7032
138,200,0.8841480642306381,7589,7087
139,200,0.8831613703383883,7650,7145
