round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,14.744820094386483,0.470510359811227,41.5,0.9334233018443545,1.0,70.97108438293085,2.8145477350245534,0.06657669815564549,0.9865620111998017,0.9998194530600887,0.06782042734998923
100,30.792003176771487,0.438415993646457,42.97,0.9367778504469152,1.0,82.42224644483107,1.395492191700448,0.0632221495530848,0.9775664508200198,0.9994969890185734,0.032475964433336
150,47.325105073551015,0.405349789852898,43.49333333333333,0.9348044132397192,1.0,80.35310908878184,0.9190330008932367,0.06519558676028081,0.9694081850255775,0.9990650158700194,0.021130433803492568
200,64.11702248390262,0.3717659550321948,44.14,0.9402492278197891,1.0,82.95805173162405,0.6884287243856637,0.059750772180210854,0.9621690068199888,0.9985708613154957,0.015596482201759488
250,81.1356544199179,0.3377286911601642,44.296,0.9423076923076923,1.0,76.54780632284772,0.5459498702105227,0.05769230769230771,0.9540150658026314,0.9978898479842232,0.012325037705673711
300,99.86338014553584,0.30027323970892833,44.61,0.9431954330819649,1.0,75.32592811256447,0.4467102949548437,0.05680456691803515,0.9438918708466901,0.9968617574139348,0.010013680675966011
350,121.78805177026271,0.25642389645947455,44.53142857142857,0.9409562907510263,1.0,71.00053535776483,0.3656469409284197,0.05904370924897373,0.929581981104947,0.9950657699684496,0.008210986098097452
400,147.69548703174655,0.20460902593650687,44.375,0.9396506087877183,1.0,79.40361404056841,0.30044926146227996,0.06034939121228167,0.9087591843454996,0.9917438451105957,0.006770687582248563
450,185.78301036404213,0.12843397927191577,44.471111111111114,0.9401926239135542,1.0,85.11262280493244,0.23937124833950044,0.05980737608644582,0.9013657240507604,0.9903650156764356,0.005382623513530641
500,223.86492988410623,0.05227014023178754,44.24,0.9400365475330416,0.96,59.8321288298744,0.1976191626928918,0.059963452466958445,0.9305852644553538,0.9952047001883048,0.00428830009460163
550,225.3161301173639,0.049367739765272145,40.71818181818182,0.940294747449301,0.3625,54.23278931981471,0.18071578717854025,0.05970525255069903,0.99594294926692,0.999983540610265,0.0016088506393713534
600,225.31738811736392,0.04936522376527215,37.325,0.9401368540363545,0.1225,2.7253690609038124,0.16565521334979286,0.0598631459636455,0.9973395953106955,0.9999929222969831,0.0005436775253944977
648,225.31776891736394,0.04936446216527215,34.56018518518518,0.9400579272131974,0.0,,0.15338419757680208,0.059942072786802636,1.0,0.0,0.0
