round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,9.616077155616296,0.9519196142219185,50.68,0.9437616387337058,1.0,82.58314844180634,5.27034040803221,0.05623836126629422,0.9884926781869445,0.9998675990770157,0.10399251002431353
100,20.137487846898665,0.8993125607655067,52.0,0.9520322226290736,1.0,75.53429442120172,2.582248609923229,0.04796777737092639,0.9795068083304539,0.9995802053967154,0.049658627113908255
150,30.09341083009022,0.8495329458495489,51.666666666666664,0.9446611409068747,1.0,84.47050580706804,1.7168763939182818,0.0553388590931253,0.9682737713558381,0.9989944585473688,0.03322986568874094
200,40.338237243492046,0.7983088137825398,51.645,0.9414820891441071,1.0,85.64943401423818,1.2802988808920284,0.05851791085589286,0.9569229887852838,0.9981478080856416,0.024790374303263207
250,50.69020803116587,0.7465489598441707,51.632,0.939788860575173,1.0,86.95896489318974,1.0185793668129175,0.06021113942482703,0.9453576564494527,0.9970231026688114,0.01972767599188328
300,60.718398730031396,0.696408006349843,51.56333333333333,0.9404219101465134,1.0,70.3272206645871,0.8492209019311645,0.05957808985348656,0.9350861509929655,0.9958038738760527,0.016469472530826125
350,71.68746018080975,0.6415626990959512,51.754285714285714,0.9418187490251131,1.0,81.24325627502749,0.7219433577888144,0.05818125097488691,0.9227164815794547,0.9940627196257015,0.013949441052560727
400,83.7289631179218,0.581355184410391,51.8975,0.9420066252212188,1.0,78.33370719952637,0.6198273341437281,0.05799337477878119,0.9071598767214183,0.9914543687705161,0.011943298504624078
450,96.84209086871915,0.5157895456564042,51.88444444444445,0.940541411537222,1.0,75.20260537031366,0.5357633646590708,0.05945858846277796,0.895278179294433,0.9891523032670557,0.010326088491373215
500,113.36257169617457,0.43318714151912713,51.942,0.9413875598086124,1.0,80.67353439404717,0.45819355738692,0.05861244019138756,0.8795160948923239,0.9856913384550834,0.008821253655749105
550,133.30859630224415,0.33345701848877923,52.056363636363635,0.9420881181928861,1.0,83.4330929385545,0.3904951749573505,0.05791188180711393,0.8588710872967831,0.9804715846728075,0.007501391716200718
