round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.9997347789524906,23,22
2,200,0.9991391075459919,65,64
3,200,0.9985450590086625,110,109
4,200,0.9979024445330421,162,161
5,200,0.9970628154441451,227,225
6,200,0.9961474149707206,299,295
7,200,0.9955064383822162,352,348
8,200,0.9947276124330946,409,405
9,200,0.9939652670005882,459,455
10,200,0.9933824557335518,507,499
11,200,0.9926519836026421,560,548
12,200,0.991912842398009,623,606
13,200,0.9912939504599546,667,650
14,200,0.9905037180862155,718,699
15,200,0.9898367205600448,771,749
16,200,0.9890647036680403,824,802
17,200,0.9883911286942699,873,851
18,200,0.9877145963418098,926,903
19,200,0.9869856766597971,984,961
20,200,0.9860670836574411,1050,1027
21,200,0.9853425451388286,1105,1077
22,200,0.984572077383676,1157,1124
23,200,0.9836821505027078,1221,1175
24,200,0.9830971611476902,1264,1217
25,200,0.9822871384753498,1326,1279
26,200,0.981588100269459,1378,1331
27,200,0.9808388758117741,1435,1388
28,200,0.9800496066728539,1492,1441
29,200,0.9793307331670761,1550,1495
30,200,0.9787263024772213,1603,1546
31,200,0.9779710433990135,1660,1598
32,200,0.9772701825078076,1710,1648
33,200,0.9764777991195774,1770,1705
34,200,0.9756789464672582,1829,1764
35,200,0.9746588502761375,1899,1832
36,200,0.9739988657130394,1940,1865
37,200,0.9732790209805091,1998,1923
38,200,0.9727090723503009,2048,1973
39,200,0.9719790837118529,2104,2029
40,200,0.9711266231595397,2166,2089
41,200,0.9703597521122077,2221,2142
42,200,0.9692672416374586,2282,2202
43,200,0.9685690275126558,2333,2249
44,200,0.9679152861009829,2388,2304
45,200,0.9670893314473645,2452,2365
46,200,0.9663844179119088,2511,2424
47,200,0.9658164379810787,2554,2467
48,200,0.9650814745261823,2609,2522
49,200,0.9644000392443328,2663,2576
50,200,0.9635538720372826,2717,2629
51,200,0.9627323261145755,2767,2679
52,200,0.9620513216563661,2816,2726
53,200,0.9612795252881773,2873,2783
54,200,0.9604194638671509,2928,2838
55,200,0.9598135126968385,2979,2885
56,200,0.9589762730762549,3043,2949
57,200,0.9581131809016776,3105,3011
58,200,0.9574574044066623,3154,3056
59,200,0.9568232566310609,3206,3108
60,200,0.9562175599496999,3260,3162
61,200,0.9553099828510888,3318,3220
62,200,0.9545802787852466,3377,3279
63,200,0.9537960673278689,3437,3339
64,200,0.9530884964849592,3493,3395
65,200,0.952200138216954,3558,3456
66,200,0.9515300502382741,3601,3496
67,200,0.9507537762422357,3656,3548
68,200,0.9502033534205907,3703,3590
69,200,0.9494991399206724,3758,3642
70,200,0.9486851942959182,3813,3697
71,200,0.9478771648436646,3871,3755
72,200,0.9470523430263509,3926,3810
73,200,0.9460055810190073,3993,3877
74,200,0.9453259891827295,4041,3920
75,200,0.9446675242307044,4097,3973
76,200,0.9439473089029238,4149,4025
77,200,0.9431132243680048,4205,4081
78,200,0.9424644966181072,4256,4130
79,200,0.9415974960713902,4323,4191
80,200,0.9409183389635655,4375,4243
81,200,0.9402034723273087,4424,4292
82,200,0.9391366645087765,4489,4352
83,200,0.9382966956855292,4547,4408
84,200,0.9376367072701811,4591,4452
85,200,0.9368461618137219,4651,4505
86,200,0.9362184620233862,4704,4545
87,200,0.9354371850837967,4764,4603
88,200,0.9346846942946353,4825,4658
89,200,0.9339652127226611,4882,4715
90,200,0.9329656703544174,4936,4767
91,200,0.9321894328204988,4997,4826
92,200,0.9313766276737795,5049,4878
93,200,0.9303315478485845,5109,4929
94,200,0.929683090009974,5165,4979
95,200,0.9286849832489443,5228,5042
96,200,0.9277422534593037,5282,5094
97,200,0.9270333679696204,5339,5142
98,200,0.9262434313192132,5387,5190
99,200,0.9255551021300431,5442,5238
100,200,0.9249371019025923,5489,5285
101,200,0.9240553851682423,5543,5339
102,200,0.9233947609931603,5599,5395
103,200,0.9224092995355412,5665,5457
104,200,0.9214929163213895,5722,5506
105,200,0.920809414754087,5771,5555
106,200,0.9201327510126331,5822,5606
107,200,0.919464552321564,5876,5657
108,200,0.9186972541769449,5927,5708
109,200,0.9178209091537827,5990,5768
110,200,0.9171092075887117,6035,5811
111,200,0.9164666613957493,6087,5863
112,200,0.9154216668293438,6148,5920
113,200,0.9146749862138327,6201,5973
114,200,0.9138702175247908,6250,6022
115,200,0.9131688318576249,6300,6069
116,200,0.9123910933119354,6359,6128
117,200,0.9116943345577248,6416,6185
118,200,0.9108564715761627,6479,6244
119,200,0.9100944399766523,6535,6300
120,200,0.9093526528159857,6588,6351
121,200,0.9085182921763857,6645,6407
122,200,0.9077004877829014,6707,6469
123,200,0.9068899200947778,6763,6523
124,200,0.9058676984920614,6819,6579
125,200,0.9049836073845268,6877,6637
126,200,0.9039393067756033,6942,6702
127,200,0.9030537625927978,6998,6758
128,200,0.9022727727942257,7056,6816
129,200,0.9016186766120368,7105,6854
130,200,0.9009232506301089,7152,6901
131,200,0.8999967186513638,7215,6961
132,200,0.8991287135162941,7273,7019
133,200,0.8984241834276747,7327,7073
134,200,0.8975576956612416,7392,7138
135,200,0.8968128256051665,7447,7193
136,200,0.8961507729640804,7497,7239
137,200,0.8952327353504819,7562,7298
138,200,0.8943666598190948,7618,7352
139,200,0.8934652397287995,7680,7409
140,200,0.8927913613169375,7736,7463
141,200,0.8920684902339998,7791,7513
142,200,0.8913666273811183,7844,7566
143,200,0.8905627352548641,7900,7622
144,200,0.8899493536221091,7953,7667
145,200,0.8890163816917238,8017,7731
146,200,0.888220912230235,8077,7791
147,200,0.8874849835740821,8131,7841
148,200,0.886794686932914,8177,7883
