round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.4996493190480375,9,9
2,200,0.49927843393620236,18,18
3,200,0.49899682163045794,29,27
4,200,0.4986972891363206,38,36
5,200,0.49846893454033747,43,41
6,200,0.4980565929868279,56,54
7,200,0.49733928094193675,74,71
8,200,0.49680733409749095,87,84
9,200,0.49644872660518075,97,94
10,200,0.4959082492636202,108,103
11,200,0.49535175593043534,125,117
12,200,0.4947507171362399,144,136
13,200,0.49378044752647027,164,153
14,200,0.49303649741544026,180,169
15,200,0.49231139030035026,202,186
16,200,0.49157316941956275,228,212
17,200,0.4908034902371585,253,237
18,200,0.4901506322377226,274,258
19,200,0.4895503192684923,292,275
20,200,0.48883743905505483,316,296
21,200,0.4883624038987241,331,310
22,200,0.48749444542982134,351,328
23,200,0.4868837316022173,370,346
24,200,0.48602725528813834,388,361
25,200,0.48562156178413785,405,377
26,200,0.4848584813332915,432,402
27,200,0.48428334583753985,450,420
28,200,0.48389247747206104,466,436
29,200,0.4828106454780666,485,455
30,200,0.4817638862247062,514,483
31,200,0.4813020413333616,530,499
32,199,0.4828282508681909,552,521
33,199,0.48201571420670314,574,541
34,199,0.48147052928435125,591,558
35,199,0.48088815237604465,608,575
36,199,0.4802987413234037,630,596
37,199,0.47985689187490066,647,612
38,199,0.4792593690147515,667,632
39,199,0.47872288244891303,687,649
40,199,0.47747314836869165,704,666
41,199,0.476677071833667,725,683
42,199,0.4761797935055247,744,702
43,199,0.475530331468541,760,715
44,199,0.4752250782702298,769,722
45,199,0.4746934649354251,790,743
46,198,0.47614210778765026,810,761
47,198,0.4754257090130252,826,776
48,198,0.47481273897682896,843,792
49,198,0.47432159294223386,861,810
50,198,0.4736108263762706,881,830
51,197,0.4750310919037877,899,844
52,197,0.47461718759993554,912,856
53,197,0.47391169463533095,933,875
54,197,0.47318466066198644,957,899
55,197,0.4726956761463588,975,917
56,197,0.47221875316543505,991,933
57,197,0.47192397101782463,1002,944
58,197,0.47096757989299864,1027,968
59,197,0.47022118722400486,1044,985
60,197,0.4691619118893047,1069,1010
61,197,0.46859141151867933,1089,1030
62,197,0.46791911363910504,1109,1044
63,197,0.4673881638899936,1127,1060
64,197,0.4665823491818988,1152,1083
65,197,0.46603729835954866,1166,1095
66,197,0.4653373325896964,1187,1116
67,197,0.4648152544310128,1203,1130
68,197,0.46416284634587257,1221,1144
69,197,0.4635434397116525,1241,1162
70,197,0.4631263086240749,1253,1174
71,196,0.4644001860563046,1274,1193
72,196,0.4639433837654233,1287,1206
73,196,0.46323465007308406,1313,1231
74,196,0.46263650672111756,1327,1245
75,196,0.46200221475931,1341,1259
76,196,0.46160070380839907,1354,1271
77,196,0.461016885113266,1374,1291
78,196,0.45992370282111594,1402,1318
79,196,0.4588104967774682,1420,1335
80,196,0.45836595657564977,1437,1352
81,196,0.45777039483061915,1456,1371
82,195,0.4591653464132892,1479,1392
83,195,0.45887278658994085,1489,1400
84,195,0.4581009547808056,1509,1418
85,195,0.4570294048204174,1539,1447
86,195,0.456495403504588,1557,1460
87,195,0.45552706421025796,1578,1479
88,195,0.45477039469694147,1604,1505
89,195,0.4541019662882094,1621,1521
90,195,0.4536577788730328,1633,1533
91,195,0.4533291363656184,1643,1543
92,195,0.45291590900498924,1654,1554
93,195,0.4522936161060504,1671,1571
94,195,0.4513087114489728,1699,1594
95,195,0.45068743998398975,1713,1608
96,195,0.44995019823155646,1732,1627
97,195,0.4492634221832559,1751,1646
98,195,0.44869384170285714,1767,1662
99,195,0.4479588714223598,1784,1679
100,195,0.4473240312290017,1802,1693
101,195,0.44667400065786445,1823,1713
102,195,0.4462376030904002,1838,1728
103,195,0.4456856317230851,1856,1745
104,195,0.4451494223102564,1871,1760
105,195,0.4442513934358176,1893,1780
106,194,0.4457318855052561,1912,1798
107,194,0.445010247863938,1930,1814
108,194,0.4446485091468757,1942,1826
109,194,0.4439861929673899,1966,1850
110,194,0.44343566425541897,1984,1868
111,194,0.4429226190853624,2002,1886
112,194,0.44217355139009984,2020,1904
113,194,0.4413477012188015,2036,1918
114,193,0.44271582051658653,2062,1944
115,192,0.44418513074314814,2080,1961
116,192,0.4433665083251505,2101,1979
117,191,0.4449242849477157,2118,1996
118,191,0.44432781232995416,2137,2014
119,191,0.4440499071928251,2148,2025
120,191,0.443207614845598,2167,2041
121,191,0.44265980983626435,2182,2056
122,191,0.44222443858437327,2194,2068
123,191,0.44168240315634927,2215,2088
124,191,0.44102286044130734,2236,2109
125,191,0.44043689331042785,2252,2125
126,191,0.4396112265586048,2272,2145
127,191,0.4390686657321957,2282,2154
128,191,0.4379127287591675,2312,2182
129,191,0.4374651358396049,2327,2197
130,191,0.43646455924821026,2343,2212
131,191,0.4355556992548779,2357,2224
132,191,0.4348026047030093,2373,2239
133,191,0.4341800366306804,2394,2260
134,191,0.43342381811852787,2415,2281
135,191,0.4328801585491074,2433,2298
136,191,0.43221925673916894,2447,2306
137,191,0.4315126907404747,2466,2325
138,191,0.43083160735092674,2482,2341
139,190,0.43251587216862475,2494,2353
140,190,0.4319816851791609,2513,2372
141,190,0.4314256124829563,2525,2381
142,190,0.43037743011643687,2545,2401
143,190,0.42993464314275254,2558,2414
144,190,0.42925700842928277,2573,2428
145,190,0.428364148256006,2597,2452
146,190,0.4277937217582224,2614,2466
147,190,0.4270638468285914,2632,2483
148,190,0.42639682583490796,2651,2498
149,190,0.42566953208035824,2671,2518
150,190,0.4247796798793916,2692,2534
151,189,0.4261897855323465,2705,2545
152,189,0.4255740392410278,2727,2565
153,189,0.42487251095390105,2747,2584
154,188,0.42629956046436945,2762,2597
155,188,0.42555320916668227,2775,2607
156,188,0.42465936607890287,2794,2624
157,188,0.42415328691859305,2811,2641
158,188,0.4235361379120566,2826,2655
159,188,0.4227822495189171,2843,2667
160,188,0.4221424939491213,2861,2684
161,188,0.4215146828776928,2884,2704
162,188,0.42076609561223133,2906,2725
163,188,0.42002654069240114,2921,2737
164,187,0.4209848090565196,2942,2755
165,187,0.4201028804320064,2963,2776
166,187,0.41936823718705235,2986,2798
167,187,0.41900490210376906,2999,2811
168,187,0.4184162847293703,3017,2829
169,187,0.41761677771456923,3041,2850
170,187,0.4167430661131461,3061,2870
171,187,0.4162935101068098,3071,2879
172,187,0.4157602017256961,3086,2894
173,187,0.4149635100535355,3108,2915
174,187,0.41432133238775315,3130,2932
175,187,0.41379919079537575,3146,2945
176,187,0.4132858595261773,3158,2957
177,186,0.41450899672101155,3186,2982
178,186,0.41409776641598706,3196,2991
179,186,0.4133896031098152,3216,3010
180,186,0.41269436911272345,3234,3024
181,186,0.41196051446180676,3249,3039
182,186,0.4109865678185298,3266,3056
183,185,0.4123827964754163,3282,3072
184,185,0.4114281224171712,3302,3089
185,185,0.4107392679534605,3314,3101
186,185,0.41022708478478775,3332,3118
187,185,0.40940492779004517,3352,3138
188,185,0.4087698922235106,3366,3148
189,185,0.4081984205823961,3385,3161
190,185,0.4069454983428368,3405,3181
