round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,5.031563734029717,0.4748421813298514,16.04,0.9336437718277066,0.985,191.50295899275378,3.1878757475568658,0.06635622817229336,0.9441103154625183,0.9968860700110027,0.1957641902333861
100,10.648368229556752,0.44675815885221626,17.01,0.9397790055248619,0.985,188.84183720756727,1.597427853103842,0.06022099447513807,0.8732849695790484,0.984197044366303,0.09250243593811194
150,16.015645270626493,0.41992177364686756,17.19333333333333,0.940211447320452,0.98,188.27328761005396,1.0735336006015803,0.05978855267954797,0.8631062756450625,0.9816048316953148,0.06119016645538283
200,21.70833493331172,0.3914583253334414,17.075,0.9351040525739321,0.9775,198.01364569138553,0.7865642414517104,0.06489594742606786,0.8305729166172362,0.9720954777020802,0.04502878746817259
250,27.196113955420742,0.3640194302228963,17.084,0.9364174523130893,0.9725,188.72039755068067,0.6281779826339788,0.06358254768691074,0.7995521270505106,0.9613726711851551,0.03575878530271274
300,33.242232051397224,0.3337888397430139,16.923333333333332,0.9382738865274441,0.945,206.60837320070073,0.5090913662827288,0.061726113472555855,0.7961367877439643,0.9600981211265472,0.028427693980924488
350,38.65080132389889,0.30674599338050557,16.69142857142857,0.9392282958199357,0.9425,209.7963018888484,0.4318520703245494,0.06077170418006428,0.7664597887150262,0.9482798404987759,0.02438500542593474
400,43.45072988773698,0.2827463505613151,16.485,0.9403879064460924,0.935,190.4236433849967,0.37939523783816875,0.05961209355390762,0.7515177650878285,0.9418471357186264,0.02151862586464591
450,48.36423644956649,0.25817881775216756,16.3,0.9380995012149891,0.93,202.14319864789599,0.33702589344085687,0.061900498785010916,0.7360647199729599,0.9348749016220339,0.01922908471779122
500,53.51474904060791,0.23242625479696044,16.046,0.937266355140187,0.93,206.30465216120882,0.29984257214443855,0.06273364485981303,0.6901994964807805,0.9124284462823464,0.01737838664429315
550,59.33664932083129,0.20331675339584354,15.741818181818182,0.9387401062560989,0.8775,209.8124564892195,0.2652967156386383,0.06125989374390106,0.7285109466651944,0.9313533825188376,0.01478849935147815
600,65.34084909934536,0.1732957545032732,15.401666666666667,0.9394124224865305,0.8325,210.17027118899554,0.23571268018341338,0.06058757751346955,0.7032307310149535,0.919056827954644,0.012740881263025102
650,70.23903332553445,0.14880483337232778,14.94923076923077,0.937843837467426,0.7925,229.28492230296808,0.2128336632986687,0.062156162532574055,0.6906939523258708,0.9126833709543098,0.011282900155060895
700,75.01674653536682,0.12491626732316587,14.498571428571429,0.9374653611675596,0.7325,221.42369364585912,0.19327113075659771,0.06253463883244037,0.6926727351292064,0.9137009058306443,0.0097644863824461
750,79.48335545428249,0.10258322272858755,14.021333333333333,0.9373384437115607,0.6725,198.8639736274377,0.17640590603146053,0.06266155628843928,0.6475379148040851,0.8894980792402368,0.0084608909142847
800,83.72180132732957,0.08139099336335215,13.4975,0.9377333912288319,0.615,215.06089500574114,0.161218461452214,0.062266608771168075,0.665891401509791,0.8995810650740816,0.007345756902619863
850,87.16929197307117,0.06415354013464414,12.936470588235293,0.9373454948427244,0.49,170.3571763856092,0.14840628271056397,0.06265450515727555,0.5984244552252493,0.8611314323060464,0.005621245611945243
900,88.79362115016905,0.056031894249154765,12.386666666666667,0.9379890618426588,0.3725,161.68589253776386,0.13949951028259291,0.062010938157341156,0.5890658754367095,0.855529435155795,0.004195121171711453
950,89.48354392977072,0.052582280351146406,11.84,0.9377240516882034,0.34,169.51424284874332,0.13231483108550524,0.062275948311796614,0.584852080243438,0.8529891931623391,0.003799581298063495
1000,89.8198110058805,0.05090094497059753,11.348,0.9380838224353145,0.3325,151.7395741319328,0.12634183787424189,0.06191617756468548,0.545707004990658,0.8289247486481575,0.0037018559299599424
1050,90.10550059455781,0.049472497027210974,10.873333333333333,0.9379723956621755,0.315,144.4204933643788,0.12067335802571481,0.062027604337824505,0.5654576888974876,0.8411652688409252,0.0034959020028908798
1100,90.33791773487437,0.04831041132562813,10.444545454545455,0.9378775510204082,0.31,161.05835923976161,0.11561640689127159,0.06212244897959185,0.5311534401463929,0.8197950354330499,0.0034315601662393254
1150,90.50288791135303,0.04748556044323489,10.044347826086957,0.9378095315417715,0.31,148.9530834741778,0.11098372723669689,0.06219046845822851,0.5352551902838139,0.8223767136950804,0.003425305061023499
1200,90.63307665225182,0.046834616738740883,9.665833333333333,0.9377475947934352,0.31,159.49730845289082,0.10664796661841207,0.06225240520656483,0.5272644153067291,0.8173414130794499,0.0034203848247305185
