round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.999616024783682,30,26
2,200,0.9991574969112728,61,57
3,200,0.9986094512311581,105,99
4,200,0.9979375955765971,156,145
5,200,0.9969601896113365,220,208
6,200,0.996086616583454,287,274
7,200,0.9954301592724503,334,317
8,200,0.9947435950698993,384,367
9,200,0.9939275832049481,453,436
10,200,0.9930867997372811,507,484
11,200,0.9924756697662146,554,529
12,200,0.9917025483035589,605,576
13,200,0.9908695535195194,670,640
14,200,0.9903536111262283,709,679
15,200,0.9895725961168221,765,732
16,200,0.9887329167338436,820,787
17,200,0.9879787584630396,875,842
18,200,0.9872071753806602,933,897
19,200,0.9863544874438689,997,961
20,200,0.9855184670355296,1057,1016
21,200,0.9848894046831588,1103,1055
22,200,0.9840494865123766,1160,1112
23,200,0.9835199758268702,1209,1159
24,200,0.9827482777392131,1263,1207
25,200,0.9822439236277469,1306,1250
26,200,0.9813999218781316,1373,1316
27,200,0.9807619524327077,1424,1367
28,200,0.9800198541383338,1478,1421
29,200,0.9792724984098142,1533,1470
30,200,0.9786565658171403,1582,1519
31,200,0.9779223623664325,1640,1577
32,200,0.9772858445028689,1690,1625
33,200,0.9767168010018704,1740,1667
34,200,0.97606942097238,1795,1718
35,200,0.9753928798487326,1845,1762
36,200,0.9748667553815642,1887,1803
37,200,0.9739644850751666,1953,1869
38,200,0.973246251984481,2013,1927
39,200,0.9724132264660054,2069,1983
40,200,0.971689544354189,2121,2035
41,200,0.9709912619927639,2174,2088
42,200,0.970249631700153,2231,2145
43,200,0.9692770024141981,2299,2202
44,200,0.9684070338047976,2358,2257
45,200,0.9675966469819025,2409,2302
46,200,0.9668119199243551,2468,2360
47,200,0.9662800151677078,2509,2401
48,200,0.9653261895873857,2580,2461
49,200,0.96464033195594,2634,2515
50,200,0.9639042215629484,2682,2561
51,200,0.9633495341543988,2729,2603
52,200,0.9625915797739825,2788,2662
53,200,0.9618642821819776,2845,2715
54,200,0.960994732584921,2909,2779
55,200,0.9603327950687139,2967,2833
56,200,0.9597530519395921,3013,2879
57,200,0.9590374696555216,3064,2930
58,200,0.9581254178514506,3121,2983
59,200,0.957294522157043,3183,3045
60,200,0.9566559272047758,3234,3096
61,200,0.9559268602332449,3283,3145
62,200,0.9551004061786719,3338,3200
63,200,0.9544715976469534,3383,3240
64,200,0.9536446986220697,3444,3301
65,200,0.9526529263069738,3514,3371
66,200,0.9520646108817031,3564,3420
67,200,0.951624346129635,3600,3453
68,200,0.9510513525128692,3648,3500
69,200,0.9500773817797257,3713,3562
70,200,0.9491967311091346,3772,3617
71,200,0.9483225978882472,3835,3676
72,200,0.9476898653265312,3887,3726
73,200,0.9470916077258624,3944,3779
74,200,0.9464150299475189,3999,3833
75,200,0.9453796287906799,4066,3898
76,200,0.9446651621746034,4115,3945
77,200,0.9439049211096084,4173,4003
78,200,0.9431770432901603,4235,4062
79,200,0.9422849980534339,4287,4114
80,200,0.9412190650618573,4346,4165
81,200,0.9405114907502075,4397,4214
82,200,0.9396500761124256,4456,4273
83,200,0.9389533944706858,4514,4331
84,200,0.9382692711968866,4568,4384
85,200,0.9376327326768173,4623,4438
86,200,0.9369434569900704,4676,4491
87,200,0.936289488305662,4729,4542
88,200,0.9354968028692965,4789,4589
89,200,0.9348741738810113,4837,4630
90,200,0.9340286632667321,4888,4681
91,200,0.9331628367138266,4942,4730
92,200,0.9322452084341927,4999,4787
93,200,0.9315533027916897,5051,4838
94,200,0.9307492689920417,5110,4893
95,200,0.9298069137442195,5177,4950
96,200,0.9292114756314283,5220,4991
97,200,0.9284126735553582,5283,5051
98,200,0.9278029277135325,5336,5104
99,200,0.9270312048117517,5390,5156
100,200,0.9262883248744975,5446,5208
101,200,0.9255517908191601,5493,5254
102,200,0.9246167857744167,5554,5315
103,200,0.9237732070975756,5613,5371
104,200,0.9229782255698652,5667,5425
105,200,0.9224426269541479,5709,5466
106,200,0.9215393654647452,5760,5517
107,200,0.9207527365975013,5815,5570
108,200,0.9198238502955474,5877,5626
109,200,0.9189279521558441,5937,5686
110,200,0.918157320451937,5996,5741
111,200,0.9175141882737097,6042,5786
112,200,0.9166443969372338,6095,5839
113,200,0.9160145247033324,6145,5889
114,200,0.9153276184869306,6191,5931
115,200,0.9145843605106344,6250,5979
116,200,0.9136835881986406,6314,6037
117,200,0.9130202897162542,6369,6092
118,200,0.9123504564379958,6423,6141
119,200,0.911520115239911,6481,6199
120,200,0.9107835940008989,6537,6255
121,200,0.9099820657095391,6601,6319
122,200,0.9091294389558715,6669,6380
123,200,0.908420267510992,6717,6420
124,200,0.9078636473533135,6763,6457
125,200,0.9072402667251681,6814,6504
126,200,0.906338865442421,6881,6571
127,200,0.9055417364995922,6934,6624
128,200,0.9047529682494496,6992,6675
129,200,0.9040752188225349,7048,6730
130,200,0.9033807001527641,7101,6783
131,200,0.9024288633970329,7164,6843
132,200,0.9016171310865702,7224,6903
133,200,0.9010051841876923,7274,6944
134,200,0.9004151693838668,7324,6994
135,200,0.8996950175007907,7375,7044
136,200,0.8988972688076191,7432,7096
137,200,0.8980284344488005,7485,7144
138,200,0.8971196372110668,7548,7207
139,200,0.8964476040801401,7592,7250
140,200,0.8957005269577053,7647,7305
141,200,0.8949616253392796,7701,7359
142,200,0.8941040433774703,7761,7414
143,200,0.8934111705761165,7815,7465
144,200,0.8925210788056351,7868,7518
145,200,0.891630013201048,7921,7571
146,200,0.8908663099292294,7974,7621
147,200,0.8899313005345647,8040,7687
148,200,0.8892492996349486,8095,7742
