round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,7.329929860575589,0.963350350697122,52.9,0.9667397660818714,1.0,40.24187483174584,7.216985838367351,0.0332602339181286,0.9892770342743697,0.9998850312253864,0.13642695346630154
100,15.039820428467266,0.9248008978576636,53.59,0.9680274566473989,1.0,41.53032386567064,3.563207436876389,0.031972543352601135,0.9794091819647482,0.99957619789701,0.06649015556776243
150,22.355015716191957,0.8882249214190402,53.13333333333333,0.963374833796688,1.0,42.05491100505109,2.3767969572416066,0.03662516620331202,0.9707232678704183,0.9991436069934183,0.044732690537796854
200,30.38939770327687,0.8480530114836157,53.345,0.9639501264907843,1.0,41.48154651901245,1.7553819434285083,0.036049873509215735,0.9599292531172045,0.9983969092705388,0.032906213205145904
250,38.419277296870916,0.8079036135156454,53.32,0.9625243699906131,1.0,39.13762815604896,1.3878449505436867,0.03747563000938692,0.9497787535184626,0.9974841717574129,0.026028599972687295
300,46.860954611362246,0.7656952269431888,53.343333333333334,0.9633397543944137,1.0,38.38218989163788,1.1383321952301697,0.03666024560558634,0.9369938597374984,0.9960459230798308,0.02133972746166662
350,55.46265693262026,0.7226867153368987,53.35142857142857,0.9625753904840456,1.0,40.491612238245864,0.9619342368729908,0.03742460951595439,0.9233887863858212,0.9941649693657928,0.018030149569193316
400,64.09333999363832,0.6795333000318083,53.2,0.9621123067185098,1.0,39.12464199542323,0.8300394394375522,0.03788769328149022,0.9103711977018663,0.992030697771125,0.015602245102209629
450,73.2777908182492,0.633611045908754,53.28888888888889,0.9628202039669156,1.0,36.99625989217192,0.7272174596674352,0.03717979603308441,0.8954804808065616,0.9891937214592607,0.013646699618446449
500,83.25517409018794,0.5837241295490603,53.342,0.9634780723936132,1.0,40.3450174213128,0.640704924143407,0.03652192760638684,0.8773765947938188,0.9851862474780939,0.01201126549704561
550,95.11213941989324,0.5244393029005338,53.45454545454545,0.9645352842754503,1.0,40.08301693152331,0.5620160137346794,0.03546471572454968,0.852885176065007,0.9788157152119686,0.010513905018846042
600,107.82864093274632,0.4608567953362684,53.42333333333333,0.9634215983889874,1.0,36.659776390233425,0.4954465981506151,0.036578401611012556,0.8247467844375088,0.9702015313506156,0.009273973884394118
650,123.75998972185113,0.38120005139074437,53.48,0.9627762698720435,1.0,40.92420269126327,0.43212673272028834,0.037223730127956545,0.7824244958414251,0.954800598956524,0.00808015581002783
700,144.6820271105894,0.276589864447053,53.51,0.9624842613767762,1.0,43.468794833575224,0.3698455231007996,0.03751573862322377,0.6930950988075961,0.9139175416110549,0.006911708523655384
750,169.79226826561393,0.1510386586719304,53.54,0.9617733706977079,1.0,39.28792827860759,0.3153264901099318,0.03822662930229215,0.46342508121693693,0.7764501770151178,0.005889549684533654
800,180.47045667972685,0.09764771660136574,52.605,0.9617441382147265,1.0,36.95514680522623,0.29148815250883875,0.038255861785273515,0.7251379665784057,0.9297576142377711,0.005541073139603436
850,184.63229603398338,0.07683851983008312,51.00235294117647,0.9620522835204829,1.0,25.01784420187076,0.2762374407768237,0.03794771647951711,0.75449409264332,0.9431531860295341,0.005416170526395557
900,188.7682178656711,0.056158910671644593,49.53,0.962703006219765,0.995,35.35278278291385,0.2623852709953851,0.03729699378023499,0.6230812107040948,0.8756047784616087,0.0052710144284354565
950,189.45122029585517,0.052743898520724225,47.3421052631579,0.9627734726206276,0.69,24.42882679415386,0.2498907380444762,0.037226527379372376,0.8228106781713747,0.9695596511209784,0.0036420984722213257
1000,189.63347761614736,0.0518326119192632,45.123,0.9628910417822543,0.665,21.399111002129096,0.237948491834006,0.037108958217745736,0.8481230795118015,0.9774534727259744,0.003506764777820934
1050,189.77632938035453,0.051118353098227376,43.095238095238095,0.9629503521951012,0.665,20.27054152217226,0.22708436945719152,0.03704964780489883,0.7999966116858336,0.9615372084547146,0.003504125104386386
1100,189.91962683661177,0.05040186581694108,41.261818181818185,0.9630588385070763,0.655,19.524878275818327,0.21725936844492544,0.0369411614929237,0.720756336847542,0.9276635570913399,0.003448827332435198
1150,189.96478048319648,0.050176097584017566,39.5104347826087,0.9630767926407936,0.655,21.897983791495033,0.20798821066783815,0.0369232073592064,0.6832002933941931,0.9087917892742051,0.0034480075640017844
1200,189.9667524831965,0.050166237584017566,37.86416666666667,0.9630359678684216,0.465,10.63332156490696,0.19931996610836383,0.036964032131578395,0.7251598386665634,0.9297680077435256,0.002447796753493123
