round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,7.219155687410364,0.9639042215629482,51.22,0.9548844146159582,1.0,41.73442332198509,7.09501252193849,0.04511558538404181,0.9891033693572674,0.9998812775373319,0.1385203538059057
100,14.742335025100601,0.926288324874497,52.08,0.9562982005141388,1.0,35.74284012927997,3.5326832493853604,0.04370179948586117,0.9787302896460514,0.9995478039951924,0.06783185962721507
150,22.418164627550624,0.8879091768622469,52.24,0.9568933935767493,1.0,39.11790506115618,2.3302532061790675,0.043106606423250704,0.9681973893516912,0.9989896158645731,0.04460668465120726
200,30.47200501958642,0.8476399749020679,52.635,0.9607556812996259,1.0,38.333301232809944,1.7273231599354202,0.03924431870037415,0.9561021996525654,0.9980766893766839,0.03281700693332232
250,38.376504776880665,0.8081174761155967,52.644,0.9614288845058075,1.0,39.24051599129973,1.3717768281939675,0.038571115494192454,0.9466102817319482,0.9971576400224103,0.026057610139692416
300,46.87067886111282,0.7656466056944359,52.836666666666666,0.9634694869924629,1.0,39.9946867684562,1.1272861403017493,0.03653051300753707,0.9346040982693391,0.9957415876650715,0.021335300112959737
350,55.23675996973594,0.7238162001513203,52.83714285714286,0.9628260530015099,1.0,37.772629948325196,0.9565576055889624,0.03717394699849008,0.9228069577001852,0.994076530786147,0.018103885900402142
400,63.88731242954793,0.6805634378522604,52.985,0.9637140778464897,1.0,38.984910083363026,0.8293508990291223,0.03628592215351034,0.9090147645528279,0.9917896547390985,0.015652560140211803
450,73.02996367953588,0.6348501816023205,52.98444444444444,0.9637039731619579,1.0,38.41255512625695,0.7255165109618081,0.03629602683804212,0.8932513991561298,0.9887331252279044,0.013693009685560276
500,83.22816128724111,0.5838591935637945,53.114,0.9633969382572735,1.0,37.528852226052514,0.6381734160471281,0.03660306174272654,0.8763774406969338,0.9849475031735906,0.0120151639124737
550,94.4663991295471,0.5276680043522645,53.10727272727273,0.9628176813791739,1.0,38.477433122516565,0.5621816139561299,0.037182318620826105,0.8515797807644278,0.9784462369172138,0.010585774510454702
600,107.16605389315939,0.4641697305342031,53.108333333333334,0.9622236985143133,1.0,37.37693233777743,0.49557048527960534,0.03777630148568667,0.8281599489170962,0.9713179492120694,0.00933131307603211
650,123.01048914133457,0.3849475542933271,53.370769230769234,0.9635050687404527,1.0,41.795330824709836,0.4338716934085854,0.03649493125954728,0.789360688228238,0.9575160474155341,0.008129388046339987
700,143.682961483867,0.28158519258066506,53.54,0.9641635152169998,1.0,41.66551971721019,0.3726259498486992,0.035836484783000166,0.7300658988157789,0.9320842245367195,0.006959767460752693
750,168.1795309753008,0.15910234512349603,53.602666666666664,0.9629913526720483,1.0,39.357134775222036,0.31872289306442925,0.03700864732795173,0.5542214647830449,0.8342242135644546,0.005946026809569722
800,181.52519682986912,0.09237401585065445,52.83375,0.9634382621777484,1.0,36.04549005422784,0.291054635514415,0.03656173782225158,0.7027911719660271,0.9188363484681191,0.005508877100611162
850,185.53414407350112,0.07232927963249444,51.16,0.9637641009729394,0.995,35.48437771950271,0.2757443933324341,0.03623589902706059,0.7032571158819412,0.919070055385733,0.0053628942800189984
900,188.93784052562424,0.05531079737187884,49.486666666666665,0.9638382133350646,0.8075,49.52492580258047,0.2619203571343622,0.036161786664935414,0.5984037710651409,0.8611191132055291,0.00427389239632219
950,189.5348075831368,0.05232596208431599,47.14631578947368,0.963618760757315,0.76,51.79978389249296,0.24874753292370114,0.03638123924268499,0.8176708642364153,0.9678256863592863,0.004009817561698458
1000,189.9513393785108,0.0502433031074461,44.957,0.9635019288469782,0.5925,52.15022678908162,0.23667640432066356,0.03649807115302184,0.8461595678962449,0.9768802927536383,0.003119219911470809
1050,190.03237184380995,0.049838140780950176,42.8447619047619,0.9635047439549378,0.3025,63.6993448667165,0.2254603333582373,0.03649525604506221,0.8804872215309547,0.9859178356204806,0.0015918340494567348
1100,190.03475184380997,0.04982624078095016,40.89727272727273,0.9635047439549378,0.3025,63.6993448667165,0.21520944106521261,0.03649525604506221,0.8798647192629988,0.9857728474969772,0.0015918141132871607
1150,190.03713184380996,0.04981434078095017,39.11913043478261,0.9635047439549378,0.3025,63.6993448667165,0.2058499307752883,0.03649525604506221,0.8792356982268813,0.9856256196190929,0.0015917941776169427
1200,190.03951184380998,0.04980244078095017,37.48916666666667,0.9635047439549378,0.3025,63.6993448667165,0.19727037973807435,0.03649525604506221,0.8786000554880201,0.9854761058478737,0.0015917742424460617
1250,190.04189184380996,0.04979054078095016,35.9896,0.9635047439549378,0.3025,63.6993448667165,0.1893771928432434,0.03649525604506221,0.8779576859331815,0.9853242588563063,0.0015917543077744994
1300,190.04427184380998,0.04977864078095016,34.605384615384615,0.9635047439549378,0.3025,63.6993448667165,0.18209117422821056,0.03649525604506221,0.8773084822125338,0.9851700300926213,0.0015917343736022362
1350,190.04665184380997,0.049766740780950156,33.32370370370371,0.9635047439549378,0.3025,63.6993448667165,0.1753448607507741,0.03649525604506221,0.8766523346798409,0.9850133697422621,0.0015917144399292544
