round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.9998186272338927,11,11
2,200,0.9996511151829853,22,22
3,200,0.999542622550425,32,32
4,200,0.9993651384370272,47,46
5,200,0.999277632216528,55,54
6,200,0.9990369496388394,71,68
7,200,0.9989435175101103,78,75
8,200,0.9987591133026851,90,87
9,200,0.9986031765903975,102,97
10,200,0.9984564037214976,114,109
11,200,0.998305357901992,127,122
12,200,0.9980476511694806,148,143
13,200,0.9977245145444584,167,160
14,200,0.997385983270913,184,176
15,200,0.9971165781041031,207,199
16,200,0.9967542953990725,233,225
17,200,0.9965357827288756,251,243
18,200,0.9961294930809147,280,271
19,200,0.9958272566427041,304,295
20,200,0.9954709010400612,329,320
21,200,0.9952773294390636,347,337
22,200,0.9951228994706688,362,352
23,200,0.9949183295126507,376,366
24,200,0.994757452723205,392,380
25,200,0.9945788069922608,406,393
26,200,0.9944225442823773,421,408
27,200,0.9942491229199962,437,424
28,200,0.9940552599028715,452,438
29,200,0.9937862330515692,477,461
30,200,0.9935261719892949,499,480
31,200,0.9931881725638226,528,506
32,200,0.992977877741984,546,524
33,200,0.9927315409340273,567,545
34,200,0.9925279500533517,580,558
35,200,0.9923187969389692,599,577
36,200,0.9921352398940035,616,594
37,200,0.991939923142414,631,609
38,200,0.9917729158088129,643,620
39,200,0.9915677856300584,665,642
40,200,0.9913433842484694,682,657
41,200,0.9910780607454186,701,675
42,200,0.9908416048301595,718,690
43,200,0.9905866075179296,740,712
44,200,0.9902786762974949,764,736
45,200,0.9899122987109474,788,760
46,200,0.9897401470508643,804,776
47,200,0.989594039154731,815,786
48,200,0.9892640678153987,841,811
49,200,0.9890753347658435,857,827
50,200,0.9887524784371622,879,849
51,200,0.9885714452513327,894,862
52,200,0.9882476263011548,916,883
53,200,0.9881256567002539,929,896
54,200,0.9878941245817916,947,914
55,200,0.9877229202557188,962,929
56,200,0.9873891752347324,991,956
57,200,0.9870993394016587,1012,975
58,200,0.9868046191964801,1033,996
59,200,0.9866124478769405,1048,1011
60,200,0.9863641917939051,1065,1027
61,200,0.986126029317401,1083,1044
62,200,0.9858081715106897,1102,1063
63,200,0.9855940575141409,1116,1077
64,200,0.9853542007336117,1130,1091
65,200,0.9851247448736349,1149,1110
66,200,0.9848007722449797,1172,1132
67,200,0.9846264834876848,1186,1146
68,200,0.9843281572903558,1210,1170
69,200,0.9841514841058394,1221,1181
70,200,0.9838627879693701,1240,1200
71,200,0.9836174541299653,1258,1218
72,200,0.9833991400581277,1279,1239
73,200,0.9831845152576107,1299,1258
74,200,0.9829187600252893,1317,1274
75,200,0.9827590393841082,1332,1289
76,200,0.9825273777756317,1352,1309
77,200,0.9823011894841102,1367,1324
78,200,0.9820183574558271,1383,1340
79,200,0.9817581139267699,1401,1357
80,200,0.9815588268510271,1416,1372
81,200,0.9813224758331276,1435,1391
82,200,0.9810142450399998,1455,1411
83,200,0.9807822721313593,1478,1433
84,200,0.9805277762612536,1502,1456
85,200,0.9802858008823815,1521,1475
86,200,0.9800387831207087,1541,1495
87,200,0.9797656634490841,1565,1519
88,200,0.9794978921122715,1585,1537
89,200,0.9791298816712748,1607,1559
90,200,0.9788345775965658,1628,1579
91,200,0.978660703047164,1641,1592
92,200,0.978490410360337,1654,1605
93,200,0.978257455135615,1669,1620
94,200,0.9780091607953082,1687,1638
