round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,0.5198388862897758,0.49480161113710225,6.68,0.9681159420289855,1.0,37.49855353268296,12.850135255707556,0.03188405797101446,0.9909993037003393,0.9999189940286198,1.9236729424711911
100,1.236546114258175,0.48763453885741825,7.27,0.9641909814323607,1.0,42.25123032959995,5.879279321791728,0.035809018567639295,0.9838901240104718,0.9997405392329636,0.8087041708104165
150,1.9947983229323611,0.4800520167706764,7.42,0.9644714038128249,1.0,41.05376067068598,3.7196742721803435,0.03552859618717508,0.9783202434730084,0.9995302089642816,0.5013038102668926
200,2.663005566967051,0.4733699443303295,7.415,0.9636127355425601,1.0,39.548721596302144,2.7844478028805204,0.036387264457439894,0.974695504925797,0.9993600922731364,0.37551554995017133
250,3.410447318619923,0.46589552681380075,7.448,0.9622739018087856,1.0,39.153813965126886,2.1838777451087914,0.03772609819121442,0.9690597353538993,0.9990436155704213,0.29321666824768944
300,4.157012775321348,0.4584298722467865,7.503333333333333,0.9636130136986302,1.0,38.78033847499774,1.804982024081777,0.03638698630136983,0.9637387805194161,0.998686850590474,0.24055735549734925
350,4.823482323159155,0.45176517676840844,7.531428571428571,0.9634502923976608,1.0,40.34062829595648,1.5614089711218924,0.03654970760233922,0.9602435854773264,0.9984219217713451,0.2073190970761238
400,5.5727466688447365,0.44427253331155264,7.5225,0.96288,1.0,35.9671929362743,1.349872952606234,0.03712000000000004,0.9544968828768741,0.9979337445834863,0.1794447261689909
450,6.44264678989007,0.4355735321010993,7.533333333333333,0.9633418584825234,1.0,37.62034266818335,1.169291686943756,0.036658141517476595,0.9460960008061378,0.9971027771607502,0.15521571065625078
500,7.260348121992145,0.42739651878007856,7.548,0.9634924687260659,1.0,38.3125994264847,1.0396195710143066,0.036507531273934135,0.9371837757963806,0.9960696307345089,0.13773444237073484
550,7.999443380120425,0.42000556619879575,7.516363636363637,0.9640858208955224,1.0,39.43036950690004,0.939610830303856,0.035914179104477584,0.9319956020396243,0.995396690315461,0.12500869779078877
600,8.789619768362819,0.41210380231637184,7.516666666666667,0.9657387580299786,1.0,39.757819614864204,0.8551754074416286,0.03426124197002145,0.9257013099305079,0.9945100110146048,0.11377056418292177
650,9.602101429706586,0.4039789857029341,7.513846153846154,0.9652173913043478,1.0,37.423707624235135,0.7825210146812369,0.034782608695652195,0.9194913746096219,0.9935601023281262,0.10414386968525881
700,10.342983009867027,0.39657016990132976,7.5128571428571425,0.9637163276525563,1.0,38.45502243950299,0.7263723759083822,0.036283672347443674,0.9129256755596333,0.9924751152328406,0.09668390628177745
750,11.112496843901205,0.38887503156098796,7.517333333333333,0.9634313055365687,1.0,39.075917729586976,0.6764756326980663,0.03656869446343125,0.908165678725287,0.99163698725992,0.08998877696409184
800,11.866480621419207,0.38133519378580794,7.495,0.9636772741883639,1.0,37.88371677696899,0.6316110259744067,0.03632272581163609,0.8972892816783901,0.9895606383010189,0.08427098411933377
850,12.666307445497672,0.3733369255450233,7.5058823529411764,0.9634551495016611,1.0,41.16902159947726,0.5925864649376718,0.03654485049833889,0.88840629947252,0.9877000195532528,0.07894960739765218
900,13.560971068955496,0.36439028931044504,7.52,0.9627311522048364,1.0,37.799541562123636,0.5545325597821816,0.037268847795163595,0.8831383430740577,0.9865273444397686,0.07374103188592841
950,14.437153810668185,0.35562846189331815,7.529473684210526,0.9627187079407806,1.0,37.407220890186125,0.5215344923905084,0.03728129205921937,0.8768218487286793,0.9850539178163253,0.06926573015112303
