round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,0.6539009917874452,0.4934609900821256,7.2,0.9574468085106383,1.0,37.06623348259795,11.010841228912538,0.04255319148936165,0.9907274014047078,0.9999140263074012,1.52928350401563
100,1.3149169136596512,0.48685083086340347,7.43,0.9574742268041238,1.0,37.699554887909514,5.6505471355760175,0.04252577319587625,0.9845505048968405,0.9997613700588979,0.7605043251111733
150,2.0043663249285757,0.47995633675071425,7.46,0.9654874892148404,1.0,40.58674718885211,3.7218745432004963,0.0345125107851596,0.9798487043045343,0.999594090111538,0.49891079667566973
200,2.6821290916516958,0.47317870908348303,7.555,0.9636479591836735,1.0,41.38821002329148,2.8167920863747526,0.03635204081632648,0.9743003174018605,0.9993399622519178,0.3728381318828263
250,3.4081578931621124,0.4659184210683789,7.58,0.9633960345704118,1.0,38.59014928926503,2.224075362003614,0.036603965429588214,0.9698777806669657,0.9990934744366972,0.29341363614823407
300,4.0831324600971755,0.4591686753990282,7.586666666666667,0.963998305802626,1.0,40.74019315114513,1.8580505875839526,0.03600169419737398,0.9652602873214842,0.9987946070886002,0.24491000715078462
350,4.741624186446998,0.45258375813553003,7.58,0.96227783822996,1.0,40.23650254256691,1.5986083464113292,0.03772216177003995,0.9624985532049477,0.998595616554889,0.21089819873500387
400,5.460870387729564,0.44539129612270434,7.525,0.960127591706539,1.0,41.20772713094887,1.3779854612386484,0.03987240829346095,0.9568916453830806,0.9981451167478558,0.1831209915267307
450,6.186935977416084,0.43813064022583914,7.535555555555556,0.9614403175503261,1.0,40.77692176921864,1.2179785895736244,0.03855968244967389,0.9549400030871784,0.9979737108624127,0.1616308951070867
500,7.005429826464699,0.429945701735353,7.552,0.962528677032883,1.0,38.03044389838955,1.0780209333438042,0.03747132296711697,0.950686696275278,0.997574097390387,0.1427464159618385
550,7.679517695570688,0.42320482304429313,7.538181818181818,0.9619489559164733,1.0,36.63555659759595,0.9815957351761312,0.038051044083526664,0.9479869770918037,0.9973019446442905,0.1302165109374993
600,8.461529803807181,0.41538470196192817,7.568333333333333,0.9618724846430841,1.0,40.04735122824098,0.8944403091185753,0.03812751535691594,0.9449721139355819,0.9969810732714406,0.11818193910397384
