round,alive,avg_energy,generated_cum,delivered_cum
1,100,0.49994311828180427,2,2
2,100,0.4998987888594188,4,4
3,100,0.4998846571855713,6,6
4,100,0.4998146558785755,11,11
5,100,0.4997381281481033,17,17
6,100,0.4996719062420524,23,21
7,100,0.4995630358455084,29,27
8,100,0.4994803742927925,35,33
9,100,0.4994140988171216,40,38
10,100,0.49928253500536157,48,46
11,100,0.49922499304389734,52,50
12,100,0.4990861459168838,59,57
13,100,0.4989762403733706,66,64
14,100,0.4988894230435019,73,71
15,100,0.4987721515319419,81,79
16,100,0.4986197366968723,93,91
17,100,0.4984490320301262,104,102
18,100,0.49833204712131235,111,109
19,100,0.49823163265454423,119,117
20,100,0.49809850513573606,128,126
21,100,0.49802424820772034,133,131
22,100,0.497884973117554,141,139
23,100,0.49783108709840695,146,144
24,100,0.4977767108360872,149,147
25,100,0.49761597080872577,159,157
26,100,0.4974098636441366,171,167
27,100,0.4972927527835701,180,174
28,100,0.49717161666077314,186,180
29,100,0.49710105104364877,191,185
30,100,0.49700877307454017,197,191
31,100,0.49691153576923464,203,197
32,100,0.4967571893894142,216,210
33,100,0.49667554118461704,222,216
34,100,0.49646693172859896,236,230
35,100,0.49634437696449174,243,237
36,100,0.4962820462963582,248,242
37,100,0.4962416925334142,251,245
38,100,0.4959800271122711,267,258
39,100,0.49582422469797394,276,266
40,100,0.49579029900138444,279,269
41,100,0.495665037425184,286,276
42,100,0.49557877650119964,292,282
43,100,0.4954854923944589,299,289
44,100,0.4954311941641423,303,293
45,100,0.49528487620439415,311,300
46,100,0.4952020983800246,316,305
47,100,0.4951026271070863,322,311
48,100,0.4949926872795975,330,319
49,100,0.4948939750655046,338,327
50,100,0.49480161113710225,345,334
51,100,0.4944233457909322,370,359
52,100,0.49434837964567196,376,365
53,100,0.49429676225152575,380,368
54,100,0.4941924202553576,384,372
55,100,0.49392186921539455,394,381
56,100,0.49381522474153605,401,388
57,100,0.49366864218022355,411,398
58,100,0.49351365165134775,421,408
59,100,0.493352338567275,430,417
60,100,0.4932063659253996,440,427
61,100,0.4930859520949689,446,433
62,100,0.4929411678739911,456,443
63,100,0.49278504484231606,466,451
64,100,0.49268690833743145,472,456
65,100,0.4925669879514601,479,463
66,100,0.492439668936912,485,469
67,100,0.4922938018610587,493,476
68,100,0.49212157774666443,502,484
69,100,0.49201719937600363,507,489
70,100,0.49185307889742996,518,499
71,100,0.4916338082625051,530,511
72,100,0.49152920199909755,538,519
73,100,0.4914550722359072,543,524
74,100,0.4913385017973344,550,531
75,100,0.49123573109640284,556,537
76,100,0.4910594247817513,563,544
77,100,0.49094958335803845,569,550
78,100,0.4908498410089084,576,557
79,100,0.49074424154968177,582,562
80,100,0.4905630969150465,592,571
81,100,0.4903758278671704,601,580
82,100,0.4901595699011205,614,592
83,100,0.4899218584942404,626,604
84,100,0.4897133483458914,639,617
85,100,0.48964006485848083,644,622
86,100,0.4895575188718226,650,628
87,100,0.4894318963457354,658,636
88,100,0.48935718036416076,663,641
89,100,0.4892202758729382,669,645
90,100,0.4891224482314941,674,650
91,100,0.48888059842114673,689,665
92,100,0.48874462144123726,695,671
93,100,0.48859175025908447,703,679
94,100,0.4884856664256834,709,685
95,100,0.4883717579376665,714,690
96,100,0.4882638933586556,721,697
97,100,0.48815320792522937,727,703
98,100,0.48791166937726343,740,716
99,100,0.487702822316562,749,723
100,100,0.4876345388574182,754,727
101,100,0.48718735846632677,782,754
102,100,0.48705556535923217,789,759
103,100,0.48693236913265764,795,764
104,100,0.486906957161308,797,766
105,100,0.48678258336501684,802,771
106,100,0.48668576928553475,807,776
107,100,0.4865131662790116,815,784
108,100,0.4863570928140738,826,795
109,100,0.4862936265308683,831,800
110,100,0.48610557615304756,842,809
111,100,0.4859416526903123,850,817
112,100,0.485796466384279,859,826
113,100,0.4857231577035931,863,830
114,100,0.4856381012299662,868,835
115,100,0.48560022114369616,870,837
116,100,0.48540844108042386,882,849
117,100,0.4852207242207195,891,858
118,100,0.4851758735254875,893,860
119,100,0.48504508570573834,900,867
120,100,0.48488770850960805,907,874
121,100,0.4846191447577338,923,890
122,100,0.4845226816363988,927,894
123,100,0.48429743290907473,936,903
124,100,0.4841452770781279,943,910
125,100,0.48391650004894676,956,923
126,100,0.48365889548702007,968,935
127,100,0.483587829402801,974,941
128,100,0.4835309717695472,977,944
129,100,0.4834319909298641,983,950
130,100,0.4832855736947589,990,957
131,100,0.48316031305497037,996,963
132,100,0.4829946274990348,1005,969
133,100,0.4827831512492127,1017,981
134,100,0.48262409889420127,1027,990
135,100,0.4825486632835841,1031,993
136,100,0.4824180801339616,1039,1001
137,100,0.48226732809925243,1047,1007
138,100,0.48214374686669814,1053,1013
139,100,0.4819700504787988,1062,1022
140,100,0.4817537311438563,1074,1034
141,100,0.4816723269294539,1078,1038
142,100,0.48149881721876725,1085,1045
143,100,0.48130173358862083,1095,1055
144,100,0.4810799994675351,1105,1064
145,100,0.4809651897270231,1110,1069
146,100,0.4808267040853415,1117,1076
147,100,0.4806044363440388,1128,1087
148,100,0.4804386825306414,1136,1095
149,100,0.4802252777717891,1146,1105
150,100,0.4800520167706764,1154,1113
151,100,0.4796929224744705,1177,1136
152,100,0.47959129735077716,1181,1140
153,100,0.47949185803891475,1189,1146
154,100,0.47938969629854283,1195,1152
155,100,0.47919861746067716,1206,1161
156,100,0.4791458145861383,1211,1165
157,100,0.47892018381893586,1222,1176
158,100,0.47889564719450234,1225,1179
159,100,0.47884786464718876,1228,1182
160,100,0.4787031357025963,1238,1191
161,100,0.478625363795397,1242,1195
162,100,0.47844516845563817,1250,1203
163,100,0.47824653662960115,1260,1213
164,100,0.4780650109353112,1269,1222
165,100,0.4778505647691694,1280,1233
166,100,0.4776956498535047,1287,1240
167,100,0.4775699443996912,1295,1248
168,100,0.4774789994018306,1301,1254
169,100,0.4773836862183817,1308,1261
170,100,0.47718431749329604,1319,1272
171,100,0.4770400020852568,1329,1282
172,100,0.4768206523017707,1343,1296
173,100,0.4767146540378846,1350,1303
174,100,0.476577896952226,1358,1311
175,100,0.47651119221606464,1361,1314
176,100,0.47638379235316763,1369,1322
177,100,0.4762492991187456,1375,1328
178,100,0.47611935175174624,1385,1338
179,100,0.47601097365613726,1392,1344
180,100,0.4757426838777652,1403,1355
181,100,0.47568966663775003,1406,1358
182,100,0.4755241006934044,1414,1366
183,100,0.4754796603760355,1417,1369
184,100,0.47532084642368505,1424,1375
185,100,0.4752414136868496,1430,1381
186,100,0.47514917620313857,1435,1386
187,100,0.4749810753066096,1444,1395
188,100,0.4748453356342965,1454,1405
189,100,0.47468369396563387,1464,1412
190,100,0.47462249693388786,1468,1416
191,100,0.47450009678698907,1477,1425
192,100,0.47442893865710417,1484,1430
193,100,0.4742737907740032,1492,1437
194,100,0.4740828856581498,1503,1448
195,100,0.47397454814783524,1508,1453
196,100,0.4739264860699835,1512,1457
197,100,0.4737892299252162,1517,1462
198,100,0.47366095489130167,1522,1467
199,100,0.47359675241597315,1526,1470
200,100,0.4733699443303297,1539,1483
201,100,0.47306994536049535,1557,1499
202,100,0.47295823790450187,1564,1506
203,100,0.4728855310414614,1568,1510
