round,alive,avg_energy,generated_cum,delivered_cum
1,200,0.4998371065227836,9,9
2,200,0.49967502464635816,23,23
3,200,0.4995720101510585,31,29
4,200,0.4994681814324128,39,37
5,200,0.49924573559044494,53,49
6,200,0.4991070449833711,64,60
7,200,0.4989473682424441,77,73
8,200,0.4987885617432808,92,88
9,200,0.49849800856423954,113,109
10,200,0.49838618249340155,122,115
11,200,0.498141561465441,139,131
12,200,0.4980020989013178,150,139
13,200,0.49778261552704783,169,157
14,200,0.4975185732192691,189,177
15,200,0.4972579650115472,209,197
16,200,0.4969520953056047,234,222
17,200,0.4967427292444318,252,240
18,200,0.496360059951732,276,264
19,200,0.4960020807748483,301,287
20,200,0.4956277373280333,325,311
21,200,0.49530212078395947,351,335
22,200,0.49515286567224837,362,346
23,200,0.49488482379243126,383,367
24,200,0.49466519814489274,402,386
25,200,0.4944908419826146,417,401
26,200,0.49430112938292836,433,417
27,200,0.49408644604456875,449,432
28,200,0.49386451711977486,470,453
29,200,0.493710053879157,483,466
30,200,0.4934153544978896,502,485
31,200,0.4931211727584494,522,505
32,200,0.49282929764589944,544,526
33,200,0.492600319144332,561,543
34,200,0.4924029526854609,577,558
35,200,0.49215743254456595,596,577
36,200,0.4919001286329385,617,598
37,200,0.491761425532574,632,612
38,200,0.49155363463133633,649,629
39,200,0.491297639149411,667,646
40,200,0.49099928302431195,690,669
41,200,0.4907876831564842,710,689
42,200,0.49047182020701885,731,710
43,200,0.4902516561706955,751,730
44,200,0.48994892340521173,773,751
45,200,0.4897366251378501,791,769
46,200,0.4894826252093004,815,793
47,200,0.48930741221323437,828,806
48,200,0.48908726385490964,843,821
49,200,0.48871702939558603,868,845
50,200,0.4884763864977186,883,860
51,200,0.488187141327179,902,879
52,200,0.48797942087052315,918,894
53,200,0.48770524356920275,940,916
54,200,0.48753970006489256,953,927
55,200,0.487312740857803,976,950
56,200,0.48692731388373145,1002,976
57,200,0.48675775886135214,1017,991
58,200,0.48649025070097013,1035,1009
59,200,0.4862921294004323,1052,1024
60,200,0.48610209020847156,1069,1041
61,200,0.4859118725249159,1085,1057
62,200,0.48562435902583473,1106,1078
63,200,0.48542645619834074,1120,1092
64,200,0.4850944947493353,1144,1116
65,200,0.4848752081869222,1162,1134
66,200,0.48469022065988704,1177,1149
67,200,0.48436876156035263,1198,1170
68,200,0.4840516206791128,1226,1198
69,200,0.48385711230235545,1245,1215
70,200,0.48353202058710437,1267,1237
71,200,0.4833216836328917,1284,1254
72,200,0.48309552898545066,1299,1269
73,200,0.48277000337101855,1323,1293
74,200,0.4824488731880446,1345,1312
75,200,0.4822016603395171,1363,1330
76,200,0.4818896066758892,1386,1351
77,200,0.4816895862716721,1397,1360
78,200,0.4814611640007644,1417,1379
79,200,0.48129980772463293,1433,1395
80,200,0.48094968358312284,1456,1417
81,200,0.48064730877479567,1480,1441
82,200,0.4803456460294527,1502,1461
83,200,0.4801784987634417,1515,1474
84,200,0.4799626791485011,1534,1493
85,200,0.4796760455920288,1553,1512
86,200,0.47952983398011173,1565,1523
87,200,0.47925348109604754,1587,1543
88,200,0.47899251281283545,1607,1563
89,200,0.47868822520987125,1627,1583
90,200,0.47842381856807975,1650,1605
91,200,0.47813332246845053,1673,1628
92,200,0.47796416572613004,1684,1639
93,200,0.4776268795102007,1706,1661
94,200,0.47738385929448396,1722,1676
95,200,0.47721035167694553,1735,1689
96,200,0.47697376521660506,1753,1707
97,200,0.4766060116049548,1780,1733
98,200,0.47632090801744686,1802,1753
99,200,0.47606024724724477,1823,1770
100,200,0.4758023575022894,1842,1785
101,200,0.4754916084672817,1862,1805
102,200,0.4751842121409158,1883,1825
103,200,0.4748415720100032,1906,1848
104,200,0.4746342094052107,1922,1864
105,200,0.4743300929686059,1946,1887
106,200,0.47400066447253364,1968,1909
107,200,0.47379231274181377,1985,1926
108,200,0.47353173436755486,2004,1945
109,200,0.47332323715409996,2020,1961
110,200,0.4729730617690565,2039,1978
111,200,0.4726774997005289,2060,1999
112,200,0.4724422364633048,2080,2017
113,200,0.4721530733747333,2101,2037
114,200,0.47188175162389695,2122,2057
115,200,0.47166214214677,2140,2075
116,200,0.4713328253155396,2161,2096
117,200,0.47100413777398326,2181,2116
118,200,0.4707193811414588,2203,2135
119,200,0.47051246469505204,2221,2153
120,200,0.4702724124724096,2239,2170
121,200,0.47007145287107066,2257,2188
122,200,0.46976448697205586,2276,2207
123,200,0.4694834401786153,2297,2227
124,200,0.4692840048153964,2311,2241
125,200,0.4690494964949856,2330,2260
126,200,0.4688303947072633,2348,2278
127,200,0.4685842864262788,2369,2299
128,200,0.46827145292407807,2386,2316
129,200,0.4680715839731443,2403,2333
130,200,0.4677304649732869,2425,2355
131,200,0.4674342142290715,2447,2377
132,200,0.4671332087760371,2473,2403
133,200,0.46687745707191103,2490,2419
134,200,0.46663744357674924,2509,2438
135,200,0.46638241780909906,2529,2458
136,200,0.466216710063877,2544,2473
137,200,0.46598115065572826,2560,2489
138,200,0.4657334918921529,2579,2508
139,200,0.4654390705196844,2596,2525
140,200,0.4650555649715033,2623,2552
141,200,0.46482243247091887,2641,2570
142,200,0.4644944975876257,2663,2591
143,200,0.46416884866588776,2687,2614
144,200,0.46385627497070553,2707,2634
145,200,0.4635342061136917,2728,2654
146,200,0.4632054417815067,2750,2676
147,200,0.46302424644570755,2760,2685
148,200,0.46269921221782334,2782,2707
149,200,0.46249311783956004,2801,2726
150,200,0.4623435058431222,2814,2739
151,200,0.4619901306137619,2838,2761
152,200,0.461826577418667,2852,2775
153,200,0.46152691734711915,2873,2796
154,200,0.4612408815437793,2895,2818
155,200,0.4609736132085239,2915,2838
156,200,0.46071132555562805,2933,2854
157,200,0.46052029895439106,2950,2871
158,200,0.46034293645077284,2966,2887
159,200,0.45998659161463423,2990,2910
160,200,0.4597455806369869,3008,2928
161,200,0.4596073082196058,3018,2938
162,200,0.4594158151260338,3033,2953
163,200,0.4591178591460082,3060,2978
164,200,0.4588263278453719,3080,2996
165,200,0.4585876464510042,3102,3018
166,200,0.45845101963939444,3114,3030
167,200,0.4581189370081319,3135,3051
168,200,0.4577880869115123,3152,3068
169,200,0.45733625167818587,3179,3095
