round,EC,avg_RE,TH,PDR,CA,RL,EE,PLR,LB,FI,CE
50,2.6113405818305466,0.9869432970908473,15.94,0.9310747663551402,1.0,53.78353080996044,6.104144404184183,0.0689252336448598,0.9921218489448278,0.9999379385878097,0.38294506927127875
100,5.637847518980692,0.9718107624050966,16.79,0.9322598556357579,1.0,55.36504522103587,2.978086928295568,0.06774014436424214,0.9837806714614977,0.9997370025676057,0.1773726580283245
150,8.484404417657544,0.9575779779117123,16.926666666666666,0.932427469702534,1.0,57.35716785399859,1.9950329844531318,0.06757253029746602,0.976788441546173,0.99946151367789,0.11786331140920434
200,11.423953189677775,0.9428802340516111,17.04,0.931656642974303,1.0,57.701349044640764,1.4916027505606955,0.06834335702569705,0.9697703453266784,0.999087002304862,0.08753537268548682
250,14.29258871695373,0.9285370564152313,17.116,0.9302173913043478,1.0,57.09723793172344,1.1975437297581484,0.06978260869565223,0.9638443344080966,0.9986944744705555,0.0699663314885574
300,17.288754413059564,0.9135562279347021,17.206666666666667,0.9322737944735416,1.0,59.6317127038519,0.9952519571721784,0.06772620552645836,0.9589245190241247,0.9983156466953048,0.05784106686393908
350,20.318659338313154,0.8984067033084342,17.294285714285714,0.932521953474041,1.0,55.42400911368027,0.8511528948012511,0.06747804652595901,0.9537974007247813,0.9978698669729661,0.049215845560951245
400,23.255152060831932,0.8837242396958404,17.2825,0.9349472545307006,1.0,55.512145990543175,0.7431686516085387,0.0650527454692994,0.9484767305795865,0.9973523812023022,0.04300122387435491
450,26.40046916381337,0.8679976541809331,17.377777777777776,0.9369757967888809,1.0,56.562287767532226,0.6582374604765423,0.06302420321111912,0.9435006396774223,0.9968179798569343,0.037878114733304866
500,29.422489821427007,0.8528875508928649,17.364,0.93465389169986,1.0,55.26141384154981,0.5901607955474462,0.06534610830013998,0.9381264492307198,0.9961862639791913,0.03398760628584693
550,32.56736364788699,0.837163181760565,17.392727272727274,0.9339060822024797,1.0,52.154216144397594,0.5340538909066941,0.06609391779752027,0.9329573287414026,0.9955253923380287,0.030705586451879752
600,35.74759715208609,0.8212620142395696,17.42,0.9347165086746557,1.0,56.80560681145098,0.48730548030648374,0.06528349132534428,0.9275010012833518,0.9947713773736467,0.027973908169143726
650,38.87281814108317,0.8056359092945842,17.39846153846154,0.9347053475493843,1.0,54.75345930926236,0.4475739699477507,0.06529465245061572,0.9221352130257927,0.9939736124852876,0.02572491647944451
